id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
228,-0.8218,-0.0063,-0.3948,59.25,9.88,-5.31,-0.8921,0.3147,-0.1145,4.29,14.83,-3.07,-0.8845,-0.0657,-0.0508,4.29,14.83,-3.07
229,-0.8218,-0.0063,-0.3948,59.25,9.88,-5.31,-0.8614,0.3218,-0.1169,-3.30,18.78,-2.09,-0.8614,0.0837,-0.0259,4.29,14.83,-3.07
230,-0.8218,-0.0063,-0.3948,59.25,9.88,-5.31,-0.8614,0.3218,-0.1169,-3.30,18.78,-2.09,-0.9012,0.2695,0.0415,-3.30,18.78,-2.09
231,-0.8196,-0.0901,-0.4527,51.39,6.67,-5.78,-0.8614,0.3218,-0.1169,-3.30,18.78,-2.09,-0.9012,0.2695,0.0415,-3.30,18.78,-2.09
232,-0.8196,-0.0901,-0.4527,51.39,6.67,-5.78,-0.9165,0.3460,-0.0586,-5.55,25.61,-5.66,-0.9012,0.2695,0.0415,-3.30,18.78,-2.09
233,-0.8196,-0.0901,-0.4527,51.39,6.67,-5.78,-0.9165,0.3460,-0.0586,-5.55,25.61,-5.66,-0.7261,0.0935,0.0393,-5.55,25.61,-5.66
234,-0.8604,-0.1282,-0.4153,20.74,4.69,-9.56,-0.9165,0.3460,-0.0586,-5.55,25.61,-5.66,-0.7261,0.0935,0.0393,-5.55,25.61,-5.66
235,-0.8604,-0.1282,-0.4153,20.74,4.69,-9.56,-0.8787,0.3982,0.0083,1.12,30.18,-11.64,-0.7261,0.0935,0.0393,-5.55,25.61,-5.66
236,-0.8386,0.0242,-0.4461,4.39,2.68,-12.82,-0.8811,0.4253,0.0305,12.40,29.46,-11.57,-0.6685,0.1240,0.0142,1.12,30.18,-11.64
237,-0.8220,0.0046,-0.4712,7.19,1.11,-14.92,-0.8811,0.4253,0.0305,12.40,29.46,-11.57,-0.6384,0.0356,0.0078,12.40,29.46,-11.57
238,-0.8050,0.0408,-0.4761,14.78,-1.36,-18.10,-0.8286,0.4487,0.0508,29.74,29.68,-8.10,-0.5654,-0.0469,0.0059,12.40,29.46,-11.57
239,-0.8050,0.0408,-0.4761,14.78,-1.36,-18.10,-0.7620,0.4697,0.1043,44.11,28.65,-4.46,-0.5371,-0.1265,-0.0222,29.74,29.68,-8.10
240,-0.7918,0.0266,-0.3936,44.88,-5.00,-21.78,-0.7669,0.4619,0.1028,62.09,25.61,-0.87,-0.5110,-0.2422,-0.0374,44.11,28.65,-4.46
241,-0.7869,-0.0281,-0.3779,48.53,-7.10,-23.47,-0.7669,0.4619,0.1028,62.09,25.61,-0.87,-0.5069,-0.2236,-0.0781,62.09,25.61,-0.87
242,-0.7798,0.0127,-0.3799,45.77,-8.80,-22.47,-0.8592,0.3975,0.0103,85.11,15.29,1.14,-0.6377,-0.0991,-0.0977,62.09,25.61,-0.87
243,-0.7798,0.0127,-0.3799,45.77,-8.80,-22.47,-0.9143,0.3499,-0.0679,87.92,14.80,-0.55,-0.5869,-0.1875,-0.0364,85.11,15.29,1.14
244,-0.7764,-0.0535,-0.3872,35.59,-13.57,-20.10,-0.9326,0.3015,-0.0847,76.98,20.28,-2.82,-0.4563,0.1826,1.0579,87.92,14.80,-0.55
245,-0.8279,-0.0962,-0.3960,22.14,-16.85,-18.64,-0.9326,0.3015,-0.0847,76.98,20.28,-2.82,-0.3638,0.2593,0.2629,76.98,20.28,-2.82
