id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
122,0.0720,-0.4949,0.2188,166.91,249.22,52.47,0.3045,0.7254,0.5847,-123.14,-229.51,14.74,-0.9336,-0.0286,-0.3775,-166.96,-228.93,16.21
123,-0.0911,-0.4529,0.0908,158.45,249.22,68.83,0.1477,1.0279,0.2993,-114.45,249.90,3.84,-0.9336,-0.0286,-0.3775,-166.96,-228.93,16.21
124,-0.5796,-1.2293,0.2156,173.36,249.22,84.15,-0.8045,-0.4368,-2.0001,-245.55,249.90,-15.11,-0.9043,0.0283,-0.3919,-158.27,-249.53,5.30
125,0.6067,-2.0001,-2.0001,219.99,89.38,3.27,-0.8045,-0.4368,-2.0001,-245.55,249.90,-15.11,-0.7862,0.0110,-0.5972,210.65,-249.53,-13.64
126,0.2686,-2.0001,-1.5728,93.97,53.89,54.89,-0.8045,-0.4368,-2.0001,-245.55,249.90,-15.11,-0.7862,0.0110,-0.5972,210.65,-249.53,-13.64
127,0.2686,-2.0001,-1.5728,93.97,53.89,54.89,1.1707,0.7803,-0.2332,-102.65,-7.38,-58.03,-0.7862,0.0110,-0.5972,210.65,-249.53,-13.64
128,0.2686,-2.0001,-1.5728,93.97,53.89,54.89,1.1707,0.7803,-0.2332,-102.65,-7.38,-58.03,-0.9329,-0.0354,-0.3020,-146.47,-6.80,-56.57
129,0.8909,-0.6443,-0.6939,-66.48,-67.46,45.24,0.9561,1.0364,-0.1169,13.86,-1.82,-65.11,-0.9329,-0.0354,-0.3020,-146.47,-6.80,-56.57
130,0.7705,-1.1194,-0.9058,-13.68,-31.51,44.34,1.0489,1.0489,0.1519,68.68,-3.39,-46.59,-0.8916,-0.2002,-0.4556,-29.95,-1.24,-63.65
131,0.8028,-1.0423,-0.7434,-21.40,-11.28,30.06,1.0489,1.0489,0.1519,68.68,-3.39,-46.59,-0.8836,-0.2507,-0.2407,24.86,-2.81,-45.12
132,0.6680,-0.9910,-0.6609,-18.94,-1.56,25.75,0.4829,0.9597,-0.0969,-15.83,4.55,-42.47,-0.9185,-0.0134,-0.4009,-59.65,5.13,-41.01
133,0.4297,-0.9654,-0.7364,-16.66,7.65,24.51,0.3306,1.1914,-0.1165,18.63,5.91,-37.22,-0.9185,-0.0134,-0.4009,-59.65,5.13,-41.01
134,0.1851,-0.8606,-0.7703,-34.27,14.21,30.54,0.1653,0.9844,-0.1890,77.43,11.91,-39.68,-0.9048,-0.0283,-0.4290,-25.19,6.49,-35.75
135,-0.0315,-0.6236,-0.7766,-60.32,25.99,45.24,0.1653,0.9844,-0.1890,77.43,11.91,-39.68,-0.9153,0.0295,-0.3201,33.62,12.49,-38.22
136,-0.0840,-0.4138,-0.6948,-74.22,37.15,66.71,-0.0818,0.5322,-0.1345,125.37,26.50,-70.89,-0.8863,-0.0833,-0.3870,81.55,27.08,-69.43
137,-0.0847,-0.2986,-0.4890,-60.60,47.39,94.49,-0.0772,0.2971,-0.0208,127.65,22.82,-102.74,-0.8863,-0.0833,-0.3870,81.55,27.08,-69.43
138,-0.0615,-0.1565,-0.2307,-29.97,46.69,117.55,-0.0469,0.1147,0.0950,102.83,8.54,-138.14,-0.8970,-0.0574,-0.3054,83.83,23.40,-101.28
